route_no,date,ridership_total,hour,depot,is_holiday,hours_left,hours_elapsed,avg_ridership_per_hour,estimated_ridership_remaining,day_of_week,month,depot_enc,route_no_enc
T508,2024-02-17,5.454545454545454,22,22,0,2,22,0.22727272727272727,0.45454545454545453,5,2,-1,16
T508,2024-02-18,5.333333333333333,9,22,0,15,9,0.2222222222222222,3.333333333333333,6,2,-1,16
T508,2024-02-19,13.894736842105264,19,22,0,5,19,0.5789473684210527,2.8947368421052633,0,2,-1,16
T508,2024-02-20,18.0,20,22,0,4,20,0.75,3.0,1,2,-1,16
T508,2024-02-21,17.142857142857142,21,22,0,3,21,0.7142857142857143,2.142857142857143,2,2,-1,16
T508,2024-02-22,33.391304347826086,23,22,0,1,23,1.391304347826087,1.391304347826087,3,2,-1,16
T508,2024-02-23,14.608695652173914,23,22,0,1,23,0.6086956521739131,0.6086956521739131,4,2,-1,16
T508,2024-02-24,25.142857142857146,21,22,0,3,21,1.0476190476190477,3.1428571428571432,5,2,-1,16
T508,2024-02-25,9.142857142857142,21,22,0,3,21,0.38095238095238093,1.1428571428571428,6,2,-1,16
T508,2024-02-26,30.545454545454547,22,22,0,2,22,1.2727272727272727,2.5454545454545454,0,2,-1,16
T508,2024-02-27,26.526315789473685,19,22,0,5,19,1.105263157894737,5.526315789473685,1,2,-1,16
T508,2024-02-28,2.2857142857142856,21,22,0,3,21,0.09523809523809523,0.2857142857142857,2,2,-1,16
T508,2024-03-01,20.210526315789473,19,22,0,5,19,0.8421052631578947,4.2105263157894735,4,3,-1,16
T508,2024-03-02,24.0,22,22,0,2,22,1.0,2.0,5,3,-1,16
T508,2024-03-03,22.956521739130437,23,22,0,1,23,0.9565217391304348,0.9565217391304348,6,3,-1,16
T508,2024-03-04,104.34782608695652,23,22,0,1,23,4.3478260869565215,4.3478260869565215,0,3,-1,16
T508,2024-03-05,16.0,21,22,0,3,21,0.6666666666666666,2.0,1,3,-1,16
T508,2024-03-06,175.57894736842104,19,22,0,5,19,7.315789473684211,36.578947368421055,2,3,-1,16
T508,2024-03-17,3.4285714285714284,21,22,0,3,21,0.14285714285714285,0.42857142857142855,6,3,-1,16
T508,2024-03-21,19.42857142857143,21,22,0,3,21,0.8095238095238095,2.428571428571429,3,3,-1,16
T508,2024-03-22,16.799999999999997,20,22,0,4,20,0.7,2.8,4,3,-1,16
T508,2024-03-23,4.0,18,22,0,6,18,0.16666666666666666,1.0,5,3,-1,16
T508,2024-03-24,4.235294117647059,17,22,0,7,17,0.17647058823529413,1.2352941176470589,6,3,-1,16
T508,2024-04-01,17.73913043478261,23,22,0,1,23,0.7391304347826086,0.7391304347826086,0,4,-1,16
T508,2024-04-02,5.454545454545454,22,22,0,2,22,0.22727272727272727,0.45454545454545453,1,4,-1,16
T508,2024-04-03,7.199999999999999,10,22,0,14,10,0.3,4.2,2,4,-1,16
T508,2024-04-05,16.0,6,22,0,18,6,0.6666666666666666,12.0,4,4,-1,16
T508,2024-04-10,4.0,6,22,1,18,6,0.16666666666666666,3.0,2,4,-1,16
T508,2024-04-12,2.1818181818181817,11,22,0,13,11,0.09090909090909091,1.1818181818181819,4,4,-1,16
T508,2024-04-13,3.5999999999999996,20,22,0,4,20,0.15,0.6,5,4,-1,16
T508,2024-04-14,5.052631578947368,19,22,0,5,19,0.21052631578947367,1.0526315789473684,6,4,-1,16
T508,2024-04-17,8.0,21,22,0,3,21,0.3333333333333333,1.0,2,4,-1,16
T508,2024-04-19,7.0588235294117645,17,22,0,7,17,0.29411764705882354,2.058823529411765,4,4,-1,16
T508,2024-04-20,10.666666666666666,18,22,0,6,18,0.4444444444444444,2.6666666666666665,5,4,-1,16
T508,2024-04-23,7.578947368421052,19,22,0,5,19,0.3157894736842105,1.5789473684210527,1,4,-1,16
T508,2024-04-24,12.571428571428573,21,22,0,3,21,0.5238095238095238,1.5714285714285716,2,4,-1,16
T508,2024-04-25,17.142857142857142,21,22,0,3,21,0.7142857142857143,2.142857142857143,3,4,-1,16
T508,2024-04-26,18.782608695652176,23,22,0,1,23,0.782608695652174,0.782608695652174,4,4,-1,16
T508,2024-04-27,12.521739130434781,23,22,0,1,23,0.5217391304347826,0.5217391304347826,5,4,-1,16
T508,2024-04-28,14.608695652173914,23,22,0,1,23,0.6086956521739131,0.6086956521739131,6,4,-1,16
T508,2024-04-29,18.0,20,22,0,4,20,0.75,3.0,0,4,-1,16
T508,2024-04-30,11.368421052631579,19,22,0,5,19,0.47368421052631576,2.3684210526315788,1,4,-1,16
T508,2024-05-02,2.4000000000000004,20,22,0,4,20,0.1,0.4,3,5,-1,16
T508,2024-05-05,11.428571428571427,21,22,0,3,21,0.47619047619047616,1.4285714285714284,6,5,-1,16
T508,2024-05-06,10.909090909090908,22,22,0,2,22,0.45454545454545453,0.9090909090909091,0,5,-1,16
T508,2024-05-07,15.600000000000001,20,22,0,4,20,0.65,2.6,1,5,-1,16
T508,2024-05-08,30.0,20,22,0,4,20,1.25,5.0,2,5,-1,16
T508,2024-05-09,18.94736842105263,19,22,0,5,19,0.7894736842105263,3.947368421052632,3,5,-1,16
T508,2024-05-10,9.333333333333334,18,22,0,6,18,0.3888888888888889,2.3333333333333335,4,5,-1,16
T508,2024-05-11,18.0,20,22,0,4,20,0.75,3.0,5,5,-1,16
T508,2024-05-12,15.272727272727273,22,22,0,2,22,0.6363636363636364,1.2727272727272727,6,5,-1,16
T508,2024-05-13,157.2,20,22,0,4,20,6.55,26.2,0,5,-1,16
T508,2024-05-15,20.727272727272727,22,22,0,2,22,0.8636363636363636,1.7272727272727273,2,5,-1,16
T508,2024-05-17,24.0,19,22,0,5,19,1.0,5.0,4,5,-1,16
T508,2024-05-18,9.600000000000001,20,22,0,4,20,0.4,1.6,5,5,-1,16
T508,2024-05-19,6.0,16,22,0,8,16,0.25,2.0,6,5,-1,16
T508,2024-05-20,13.565217391304348,23,22,0,1,23,0.5652173913043478,0.5652173913043478,0,5,-1,16
T508,2024-05-21,20.57142857142857,21,22,0,3,21,0.8571428571428571,2.571428571428571,1,5,-1,16
T508,2024-05-22,31.578947368421055,19,22,1,5,19,1.3157894736842106,6.578947368421053,2,5,-1,16
T508,2024-05-26,4.800000000000001,15,22,1,9,15,0.2,1.8,6,5,-1,16
T508,2024-05-27,13.714285714285714,21,22,1,3,21,0.5714285714285714,1.7142857142857142,0,5,-1,16
T508,2024-05-28,9.391304347826088,23,22,1,1,23,0.391304347826087,0.391304347826087,1,5,-1,16
T508,2024-06-04,6.315789473684211,19,22,0,5,19,0.2631578947368421,1.3157894736842104,1,6,-1,16
T508,2024-06-05,25.200000000000003,20,22,0,4,20,1.05,4.2,2,6,-1,16
T508,2024-06-06,22.857142857142854,21,22,0,3,21,0.9523809523809523,2.8571428571428568,3,6,-1,16
T508,2024-06-07,20.4,20,22,0,4,20,0.85,3.4,4,6,-1,16
T508,2024-06-10,26.28571428571429,21,22,0,3,21,1.0952380952380953,3.285714285714286,0,6,-1,16
T508,2024-06-11,27.428571428571427,21,22,0,3,21,1.1428571428571428,3.4285714285714284,1,6,-1,16
T508,2024-06-12,19.636363636363637,22,22,0,2,22,0.8181818181818182,1.6363636363636365,2,6,-1,16
T508,2024-06-13,10.105263157894736,19,22,0,5,19,0.42105263157894735,2.1052631578947367,3,6,-1,16
T508,2024-06-14,78.85714285714286,21,22,0,3,21,3.2857142857142856,9.857142857142858,4,6,-1,16
T508,2024-06-15,6.545454545454545,22,22,0,2,22,0.2727272727272727,0.5454545454545454,5,6,-1,16
T508,2024-06-16,3.2727272727272725,22,22,0,2,22,0.13636363636363635,0.2727272727272727,6,6,-1,16
T508,2024-06-17,6.545454545454545,22,22,1,2,22,0.2727272727272727,0.5454545454545454,0,6,-1,16
T508,2024-06-18,4.0,12,22,0,12,12,0.16666666666666666,2.0,1,6,-1,16
T508,2024-06-21,12.0,22,22,0,2,22,0.5,1.0,4,6,-1,16
T508,2024-06-22,6.315789473684211,19,22,0,5,19,0.2631578947368421,1.3157894736842104,5,6,-1,16
T508,2024-06-23,2.1818181818181817,11,22,0,13,11,0.09090909090909091,1.1818181818181819,6,6,-1,16
T508,2024-06-24,17.142857142857142,21,22,0,3,21,0.7142857142857143,2.142857142857143,0,6,-1,16
T508,2024-06-25,14.857142857142858,21,22,0,3,21,0.6190476190476191,1.8571428571428572,1,6,-1,16
T508,2024-06-26,15.157894736842104,19,22,0,5,19,0.631578947368421,3.1578947368421053,2,6,-1,16
T508,2024-06-27,20.727272727272727,22,22,0,2,22,0.8636363636363636,1.7272727272727273,3,6,-1,16
T508,2024-06-28,21.818181818181817,22,22,0,2,22,0.9090909090909091,1.8181818181818181,4,6,-1,16
T508,2024-06-29,60.0,20,22,0,4,20,2.5,10.0,5,6,-1,16
T508,2024-06-30,2.6666666666666665,9,22,0,15,9,0.1111111111111111,1.6666666666666665,6,6,-1,16
T508,2024-07-03,10.105263157894736,19,22,0,5,19,0.42105263157894735,2.1052631578947367,2,7,-1,16
T508,2024-07-04,21.473684210526315,19,22,0,5,19,0.8947368421052632,4.473684210526316,3,7,-1,16
T508,2024-07-05,10.8,20,22,0,4,20,0.45,1.8,4,7,-1,16
T508,2024-07-07,2.4000000000000004,10,22,1,14,10,0.1,1.4000000000000001,6,7,-1,16
T508,2024-07-08,13.09090909090909,22,22,1,2,22,0.5454545454545454,1.0909090909090908,0,7,-1,16
T508,2024-07-09,46.95652173913044,23,22,0,1,23,1.9565217391304348,1.9565217391304348,1,7,-1,16
T508,2024-07-10,13.200000000000001,20,22,0,4,20,0.55,2.2,2,7,-1,16
T508,2024-07-11,22.956521739130437,23,22,0,1,23,0.9565217391304348,0.9565217391304348,3,7,-1,16
T508,2024-07-12,18.545454545454547,22,22,0,2,22,0.7727272727272727,1.5454545454545454,4,7,-1,16
T508,2024-07-15,29.05263157894737,19,22,0,5,19,1.2105263157894737,6.052631578947368,0,7,-1,16
T508,2024-07-16,7.384615384615385,13,22,0,11,13,0.3076923076923077,3.384615384615385,1,7,-1,16
T508,2024-07-17,12.0,12,22,0,12,12,0.5,6.0,2,7,-1,16
T508,2024-07-18,12.0,20,22,0,4,20,0.5,2.0,3,7,-1,16
T508,2024-07-20,12.8,15,22,0,9,15,0.5333333333333333,4.8,5,7,-1,16
T508,2024-07-21,3.2,15,22,0,9,15,0.13333333333333333,1.2,6,7,-1,16
T508,2024-07-22,14.399999999999999,20,22,0,4,20,0.6,2.4,0,7,-1,16
T508,2024-07-24,6.315789473684211,19,22,0,5,19,0.2631578947368421,1.3157894736842104,2,7,-1,16
T508,2024-07-25,12.571428571428573,21,22,0,3,21,0.5238095238095238,1.5714285714285716,3,7,-1,16
T508,2024-07-26,20.869565217391305,23,22,0,1,23,0.8695652173913043,0.8695652173913043,4,7,-1,16
T508,2024-07-29,10.105263157894736,19,22,0,5,19,0.42105263157894735,2.1052631578947367,0,7,-1,16
T508,2024-07-30,12.0,20,22,0,4,20,0.5,2.0,1,7,-1,16
T508,2024-07-31,21.818181818181817,22,22,0,2,22,0.9090909090909091,1.8181818181818181,2,7,-1,16
T508,2024-08-01,42.0,20,22,0,4,20,1.75,7.0,3,8,-1,16
T508,2024-08-02,22.857142857142854,21,22,0,3,21,0.9523809523809523,2.8571428571428568,4,8,-1,16
T508,2024-08-03,15.157894736842104,19,22,0,5,19,0.631578947368421,3.1578947368421053,5,8,-1,16
T508,2024-08-04,10.105263157894736,19,22,0,5,19,0.42105263157894735,2.1052631578947367,6,8,-1,16
T508,2024-08-05,19.42857142857143,21,22,0,3,21,0.8095238095238095,2.428571428571429,0,8,-1,16
T508,2024-08-06,31.636363636363633,22,22,0,2,22,1.3181818181818181,2.6363636363636362,1,8,-1,16
T508,2024-08-07,37.89473684210526,19,22,0,5,19,1.5789473684210527,7.894736842105264,2,8,-1,16
T508,2024-08-21,12.631578947368421,19,22,0,5,19,0.5263157894736842,2.631578947368421,2,8,-1,16
T508,2024-08-22,19.200000000000003,20,22,0,4,20,0.8,3.2,3,8,-1,16
T508,2024-08-23,184.0,9,22,0,15,9,7.666666666666667,115.0,4,8,-1,16
T508,2024-08-28,20.0,18,22,0,6,18,0.8333333333333334,5.0,2,8,-1,16
T508,2024-08-29,3.0,16,22,0,8,16,0.125,1.0,3,8,-1,16
T508,2024-08-30,12.631578947368421,19,22,0,5,19,0.5263157894736842,2.631578947368421,4,8,-1,16
T508,2024-08-31,21.473684210526315,19,22,1,5,19,0.8947368421052632,4.473684210526316,5,8,-1,16
T508,2024-09-01,5.142857142857142,14,22,0,10,14,0.21428571428571427,2.142857142857143,6,9,-1,16
T508,2024-09-06,13.565217391304348,23,22,0,1,23,0.5652173913043478,0.5652173913043478,4,9,-1,16
T508,2024-09-07,18.0,20,22,0,4,20,0.75,3.0,5,9,-1,16
T508,2024-09-08,19.82608695652174,23,22,0,1,23,0.8260869565217391,0.8260869565217391,6,9,-1,16
T508,2024-09-09,9.391304347826088,23,22,0,1,23,0.391304347826087,0.391304347826087,0,9,-1,16
T508,2024-09-10,11.478260869565219,23,22,0,1,23,0.4782608695652174,0.4782608695652174,1,9,-1,16
T508,2024-09-11,13.565217391304348,23,22,0,1,23,0.5652173913043478,0.5652173913043478,2,9,-1,16
T508,2024-09-12,13.714285714285714,7,22,0,17,7,0.5714285714285714,9.714285714285714,3,9,-1,16
T508,2024-09-13,20.4,20,22,1,4,20,0.85,3.4,4,9,-1,16
T508,2024-09-14,5.333333333333333,18,22,1,6,18,0.2222222222222222,1.3333333333333333,5,9,-1,16
T508,2024-09-15,10.666666666666666,18,22,1,6,18,0.4444444444444444,2.6666666666666665,6,9,-1,16
T508,2024-09-16,9.333333333333334,18,22,1,6,18,0.3888888888888889,2.3333333333333335,0,9,-1,16
T508,2024-09-17,13.333333333333334,18,22,1,6,18,0.5555555555555556,3.3333333333333335,1,9,-1,16
T508,2024-09-18,26.400000000000002,20,22,1,4,20,1.1,4.4,2,9,-1,16
T508,2024-09-19,21.473684210526315,19,22,1,5,19,0.8947368421052632,4.473684210526316,3,9,-1,16
T508,2024-09-20,8.842105263157894,19,22,1,5,19,0.3684210526315789,1.8421052631578947,4,9,-1,16
T508,2024-09-21,15.157894736842104,19,22,1,5,19,0.631578947368421,3.1578947368421053,5,9,-1,16
T508,2024-09-22,8.571428571428571,14,22,0,10,14,0.35714285714285715,3.5714285714285716,6,9,-1,16
T508,2024-09-23,10.434782608695652,23,22,0,1,23,0.43478260869565216,0.43478260869565216,0,9,-1,16
T508,2024-09-24,14.608695652173914,23,22,0,1,23,0.6086956521739131,0.6086956521739131,1,9,-1,16
T508,2024-09-25,17.73913043478261,23,22,0,1,23,0.7391304347826086,0.7391304347826086,2,9,-1,16
T508,2024-09-26,15.652173913043478,23,22,0,1,23,0.6521739130434783,0.6521739130434783,3,9,-1,16
T508,2024-09-27,9.333333333333334,18,22,0,6,18,0.3888888888888889,2.3333333333333335,4,9,-1,16
T508,2024-10-01,12.0,20,22,0,4,20,0.5,2.0,1,10,-1,16
T508,2024-10-02,18.782608695652176,23,22,0,1,23,0.782608695652174,0.782608695652174,2,10,-1,16
T508,2024-10-03,26.400000000000002,20,22,0,4,20,1.1,4.4,3,10,-1,16
T508,2024-10-07,16.695652173913043,23,22,0,1,23,0.6956521739130435,0.6956521739130435,0,10,-1,16
T508,2024-10-08,22.736842105263158,19,22,0,5,19,0.9473684210526315,4.7368421052631575,1,10,-1,16
T508,2024-10-09,20.4,20,22,0,4,20,0.85,3.4,2,10,-1,16
T508,2024-10-10,28.173913043478265,23,22,0,1,23,1.173913043478261,1.173913043478261,3,10,-1,16
T508,2024-10-11,13.565217391304348,23,22,0,1,23,0.5652173913043478,0.5652173913043478,4,10,-1,16
T508,2024-10-12,13.09090909090909,22,22,0,2,22,0.5454545454545454,1.0909090909090908,5,10,-1,16
T508,2024-10-13,14.608695652173914,23,22,0,1,23,0.6086956521739131,0.6086956521739131,6,10,-1,16
T508,2024-10-14,12.521739130434781,23,22,0,1,23,0.5217391304347826,0.5217391304347826,0,10,-1,16
T508,2024-10-15,24.0,19,22,0,5,19,1.0,5.0,1,10,-1,16
T508,2024-10-16,10.434782608695652,23,22,0,1,23,0.43478260869565216,0.43478260869565216,2,10,-1,16
T508,2024-10-17,20.57142857142857,21,22,0,3,21,0.8571428571428571,2.571428571428571,3,10,-1,16
T508,2024-10-18,64.69565217391305,23,22,0,1,23,2.6956521739130435,2.6956521739130435,4,10,-1,16
T508,2024-10-19,25.043478260869563,23,22,0,1,23,1.0434782608695652,1.0434782608695652,5,10,-1,16
T508,2024-10-20,5.333333333333333,18,22,0,6,18,0.2222222222222222,1.3333333333333333,6,10,-1,16
T508,2024-10-21,20.727272727272727,22,22,0,2,22,0.8636363636363636,1.7272727272727273,0,10,-1,16
T508,2024-10-22,8.347826086956522,23,22,0,1,23,0.34782608695652173,0.34782608695652173,1,10,-1,16
T508,2024-10-23,8.842105263157894,19,22,0,5,19,0.3684210526315789,1.8421052631578947,2,10,-1,16
T508,2024-10-24,49.26315789473685,19,22,0,5,19,2.0526315789473686,10.263157894736842,3,10,-1,16
T508,2024-10-25,11.428571428571427,21,22,0,3,21,0.47619047619047616,1.4285714285714284,4,10,-1,16
T508,2024-10-26,15.652173913043478,23,22,0,1,23,0.6521739130434783,0.6521739130434783,5,10,-1,16
T508,2024-10-27,16.695652173913043,23,22,0,1,23,0.6956521739130435,0.6956521739130435,6,10,-1,16
T508,2024-10-28,25.200000000000003,20,22,0,4,20,1.05,4.2,0,10,-1,16
T508,2024-10-29,33.391304347826086,23,22,0,1,23,1.391304347826087,1.391304347826087,1,10,-1,16
T508,2024-10-30,16.799999999999997,20,22,1,4,20,0.7,2.8,2,10,-1,16
T508,2024-11-06,13.565217391304348,23,22,0,1,23,0.5652173913043478,0.5652173913043478,2,11,-1,16
T508,2024-11-07,11.368421052631579,19,22,0,5,19,0.47368421052631576,2.3684210526315788,3,11,-1,16
T508,2024-11-08,15.652173913043478,23,22,0,1,23,0.6521739130434783,0.6521739130434783,4,11,-1,16
T508,2024-11-09,5.333333333333333,18,22,0,6,18,0.2222222222222222,1.3333333333333333,5,11,-1,16
T508,2024-11-10,9.391304347826088,23,22,0,1,23,0.391304347826087,0.391304347826087,6,11,-1,16
T508,2024-11-11,16.695652173913043,23,22,0,1,23,0.6956521739130435,0.6956521739130435,0,11,-1,16
T508,2024-11-12,28.799999999999997,20,22,0,4,20,1.2,4.8,1,11,-1,16
T508,2024-11-13,18.782608695652176,23,22,0,1,23,0.782608695652174,0.782608695652174,2,11,-1,16
T508,2024-11-14,22.799999999999997,20,22,0,4,20,0.95,3.8,3,11,-1,16
T508,2024-11-15,15.157894736842104,19,22,0,5,19,0.631578947368421,3.1578947368421053,4,11,-1,16
T508,2024-11-16,3.789473684210526,19,22,0,5,19,0.15789473684210525,0.7894736842105263,5,11,-1,16
T508,2024-11-17,21.0,16,22,0,8,16,0.875,7.0,6,11,-1,16
T508,2024-11-18,15.600000000000001,20,22,0,4,20,0.65,2.6,0,11,-1,16
T508,2024-11-19,12.521739130434781,23,22,0,1,23,0.5217391304347826,0.5217391304347826,1,11,-1,16
T508,2024-11-20,21.913043478260867,23,22,0,1,23,0.9130434782608695,0.9130434782608695,2,11,-1,16
T508,2024-11-21,12.0,20,22,0,4,20,0.5,2.0,3,11,-1,16
T508,2024-11-22,16.0,21,22,0,3,21,0.6666666666666666,2.0,4,11,-1,16
T508,2024-11-23,7.199999999999999,20,22,0,4,20,0.3,1.2,5,11,-1,16
T508,2024-11-24,5.052631578947368,19,22,0,5,19,0.21052631578947367,1.0526315789473684,6,11,-1,16
T508,2024-11-25,11.428571428571427,21,22,0,3,21,0.47619047619047616,1.4285714285714284,0,11,-1,16
T508,2024-11-26,27.428571428571427,21,22,0,3,21,1.1428571428571428,3.4285714285714284,1,11,-1,16
T508,2024-11-27,19.42857142857143,21,22,0,3,21,0.8095238095238095,2.428571428571429,2,11,-1,16
T508,2024-11-28,22.857142857142854,21,22,0,3,21,0.9523809523809523,2.8571428571428568,3,11,-1,16
T508,2024-11-29,24.0,20,22,0,4,20,1.0,4.0,4,11,-1,16
T508,2024-11-30,13.894736842105264,19,22,0,5,19,0.5789473684210527,2.8947368421052633,5,11,-1,16
T508,2024-12-01,11.428571428571427,21,22,0,3,21,0.47619047619047616,1.4285714285714284,6,12,-1,16
T508,2024-12-05,9.600000000000001,20,22,0,4,20,0.4,1.6,3,12,-1,16
T508,2024-12-06,7.0588235294117645,17,22,0,7,17,0.29411764705882354,2.058823529411765,4,12,-1,16
T508,2024-12-07,5.052631578947368,19,22,0,5,19,0.21052631578947367,1.0526315789473684,5,12,-1,16
T508,2024-12-08,13.200000000000001,20,22,0,4,20,0.55,2.2,6,12,-1,16
T508,2024-12-10,1.1428571428571428,21,22,0,3,21,0.047619047619047616,0.14285714285714285,1,12,-1,16
T508,2024-12-15,2.4000000000000004,10,22,0,14,10,0.1,1.4000000000000001,6,12,-1,16
T508,2024-12-16,11.428571428571427,21,22,0,3,21,0.47619047619047616,1.4285714285714284,0,12,-1,16
T508,2024-12-17,20.869565217391305,23,22,0,1,23,0.8695652173913043,0.8695652173913043,1,12,-1,16
T508,2024-12-18,36.52173913043478,23,22,0,1,23,1.5217391304347827,1.5217391304347827,2,12,-1,16
T508,2024-12-20,22.0,12,22,1,12,12,0.9166666666666666,11.0,4,12,-1,16
T508,2024-12-21,27.130434782608695,23,22,1,1,23,1.1304347826086956,1.1304347826086956,5,12,-1,16
T508,2024-12-22,14.857142857142858,21,22,1,3,21,0.6190476190476191,1.8571428571428572,6,12,-1,16
T508,2024-12-27,9.600000000000001,15,22,1,9,15,0.4,3.6,4,12,-1,16
T508,2024-12-28,6.666666666666667,18,22,1,6,18,0.2777777777777778,1.6666666666666667,5,12,-1,16
T508,2024-12-29,12.0,16,22,0,8,16,0.5,4.0,6,12,-1,16
T508,2024-12-30,18.666666666666668,18,22,0,6,18,0.7777777777777778,4.666666666666667,0,12,-1,16
T508,2024-12-31,22.736842105263158,19,22,0,5,19,0.9473684210526315,4.7368421052631575,1,12,-1,16
T509,2024-01-05,227.4782608695652,23,22,0,1,23,9.478260869565217,9.478260869565217,4,1,-1,17
T509,2024-01-13,115.82608695652175,23,22,0,1,23,4.826086956521739,4.826086956521739,5,1,-1,17
T509,2024-01-14,18.0,16,22,0,8,16,0.75,6.0,6,1,-1,17
T509,2024-02-01,36.631578947368425,19,22,1,5,19,1.5263157894736843,7.631578947368421,3,2,-1,17
T509,2024-02-12,101.45454545454547,22,22,1,2,22,4.2272727272727275,8.454545454545455,0,2,-1,17
T509,2024-02-13,165.8181818181818,22,22,0,2,22,6.909090909090909,13.818181818181818,1,2,-1,17
T509,2024-02-14,127.30434782608694,23,22,0,1,23,5.304347826086956,5.304347826086956,2,2,-1,17
T509,2024-02-16,339.27272727272725,22,22,0,2,22,14.136363636363637,28.272727272727273,4,2,-1,17
T509,2024-02-17,201.39130434782612,23,22,0,1,23,8.391304347826088,8.391304347826088,5,2,-1,17
T509,2024-02-18,150.54545454545453,22,22,0,2,22,6.2727272727272725,12.545454545454545,6,2,-1,17
T509,2024-02-19,427.42857142857144,21,22,0,3,21,17.80952380952381,53.42857142857143,0,2,-1,17
T509,2024-02-20,327.27272727272725,22,22,0,2,22,13.636363636363637,27.272727272727273,1,2,-1,17
T509,2024-02-21,313.04347826086956,23,22,0,1,23,13.043478260869565,13.043478260869565,2,2,-1,17
T509,2024-02-22,282.7826086956522,23,22,0,1,23,11.782608695652174,11.782608695652174,3,2,-1,17
T509,2024-02-23,283.82608695652175,23,22,0,1,23,11.826086956521738,11.826086956521738,4,2,-1,17
T509,2024-02-24,246.54545454545456,22,22,0,2,22,10.272727272727273,20.545454545454547,5,2,-1,17
T509,2024-02-25,197.45454545454544,22,22,0,2,22,8.227272727272727,16.454545454545453,6,2,-1,17
T509,2024-02-26,284.57142857142856,21,22,0,3,21,11.857142857142858,35.57142857142857,0,2,-1,17
T509,2024-02-27,254.60869565217388,23,22,0,1,23,10.608695652173912,10.608695652173912,1,2,-1,17
T509,2024-02-28,248.72727272727272,22,22,0,2,22,10.363636363636363,20.727272727272727,2,2,-1,17
T509,2024-02-29,256.3636363636364,22,22,0,2,22,10.681818181818182,21.363636363636363,3,2,-1,17
T509,2024-03-01,208.36363636363637,22,22,0,2,22,8.681818181818182,17.363636363636363,4,3,-1,17
T509,2024-03-03,51.1304347826087,23,22,0,1,23,2.130434782608696,2.130434782608696,6,3,-1,17
T509,2024-03-07,312.0,23,22,0,1,23,13.0,13.0,3,3,-1,17
T509,2024-03-08,313.04347826086956,23,22,0,1,23,13.043478260869565,13.043478260869565,4,3,-1,17
T509,2024-03-11,307.82608695652175,23,22,0,1,23,12.826086956521738,12.826086956521738,0,3,-1,17
T509,2024-03-12,246.54545454545456,22,22,0,2,22,10.272727272727273,20.545454545454547,1,3,-1,17
T509,2024-03-13,290.0869565217391,23,22,0,1,23,12.08695652173913,12.08695652173913,2,3,-1,17
T509,2024-03-14,330.54545454545456,22,22,0,2,22,13.772727272727273,27.545454545454547,3,3,-1,17
T509,2024-03-15,324.5217391304348,23,22,0,1,23,13.521739130434783,13.521739130434783,4,3,-1,17
T509,2024-03-16,218.08695652173913,23,22,0,1,23,9.08695652173913,9.08695652173913,5,3,-1,17
T509,2024-03-17,199.63636363636363,22,22,0,2,22,8.318181818181818,16.636363636363637,6,3,-1,17
T509,2024-03-18,339.27272727272725,22,22,0,2,22,14.136363636363637,28.272727272727273,0,3,-1,17
T509,2024-03-19,264.0,22,22,0,2,22,11.0,22.0,1,3,-1,17
T509,2024-03-20,240.0,23,22,0,1,23,10.0,10.0,2,3,-1,17
T509,2024-03-21,206.85714285714283,21,22,0,3,21,8.619047619047619,25.857142857142854,3,3,-1,17
T509,2024-03-22,244.36363636363637,22,22,0,2,22,10.181818181818182,20.363636363636363,4,3,-1,17
T509,2024-03-23,270.2608695652174,23,22,0,1,23,11.26086956521739,11.26086956521739,5,3,-1,17
T509,2024-03-24,183.6521739130435,23,22,0,1,23,7.6521739130434785,7.6521739130434785,6,3,-1,17
T509,2024-03-25,304.695652173913,23,22,0,1,23,12.695652173913043,12.695652173913043,0,3,-1,17
T509,2024-03-26,416.34782608695656,23,22,0,1,23,17.347826086956523,17.347826086956523,1,3,-1,17
T509,2024-03-27,247.30434782608697,23,22,0,1,23,10.304347826086957,10.304347826086957,2,3,-1,17
T509,2024-03-28,216.0,23,22,1,1,23,9.0,9.0,3,3,-1,17
T509,2024-03-29,371.4782608695652,23,22,0,1,23,15.478260869565217,15.478260869565217,4,3,-1,17
T509,2024-03-30,246.26086956521738,23,22,0,1,23,10.26086956521739,10.26086956521739,5,3,-1,17
T509,2024-03-31,170.1818181818182,22,22,0,2,22,7.090909090909091,14.181818181818182,6,3,-1,17
T509,2024-04-01,297.14285714285717,21,22,0,3,21,12.380952380952381,37.142857142857146,0,4,-1,17
T509,2024-04-02,226.43478260869566,23,22,0,1,23,9.434782608695652,9.434782608695652,1,4,-1,17
T509,2024-04-03,278.6086956521739,23,22,0,1,23,11.608695652173912,11.608695652173912,2,4,-1,17
T509,2024-04-04,259.6363636363636,22,22,0,2,22,10.818181818181818,21.636363636363637,3,4,-1,17
T509,2024-04-05,282.7826086956522,23,22,0,1,23,11.782608695652174,11.782608695652174,4,4,-1,17
T509,2024-04-06,67.82608695652175,23,22,0,1,23,2.8260869565217392,2.8260869565217392,5,4,-1,17
T509,2024-04-07,84.0,18,22,0,6,18,3.5,21.0,6,4,-1,17
T509,2024-04-08,98.08695652173914,23,22,0,1,23,4.086956521739131,4.086956521739131,0,4,-1,17
T509,2024-04-09,92.8695652173913,23,22,0,1,23,3.869565217391304,3.869565217391304,1,4,-1,17
